Vendor Name	Zattoo Schweiz AG
Start Date	02/27/2022
End Date	03/26/2022
Transaction Date	Settlement Date	Apple Identifier	SKU	Title	Developer Name	Product Type Identifier	Country of Sale	Quantity	Partner Share	Extended Partner Share	Partner Share Currency	Customer Price	Customer Currency	Sale or Return	Promo Code	Order Type	Region
03/04/2022	03/06/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	8	7.80	62.40	CHF	12.000	CHF	S				
03/06/2022	03/09/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	4	7.80	31.20	CHF	12.000	CHF	S				
03/01/2022	03/06/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	7.80	15.60	CHF	12.000	CHF	S				
03/19/2022	03/19/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	-1	1.39	-1.39	CHF	-2.150	CHF	R				
03/14/2022	03/24/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	3	9.47	28.41	CHF	12.000	CHF	S				
03/09/2022	03/14/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	1	9.47	9.47	CHF	12.000	CHF	S				
03/02/2022	03/06/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	3	9.47	28.41	CHF	12.000	CHF	S				
03/15/2022	03/17/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	9	9.47	85.23	CHF	12.000	CHF	S				
03/04/2022	03/08/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	1	7.80	7.80	CHF	12.000	CHF	S				
02/27/2022	03/02/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	8	7.80	62.40	CHF	12.000	CHF	S				
03/21/2022	03/23/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	4	9.47	37.88	CHF	12.000	CHF	S				
03/18/2022	03/23/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	3	7.80	23.40	CHF	12.000	CHF	S				
03/05/2022	03/07/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	11	7.80	85.80	CHF	12.000	CHF	S				
03/19/2022	03/19/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	58	9.47	549.26	CHF	12.000	CHF	S				
02/28/2022	03/03/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	5	9.47	47.35	CHF	12.000	CHF	S				
03/07/2022	03/12/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	9.47	18.94	CHF	12.000	CHF	S				
03/06/2022	03/13/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	1	9.47	9.47	CHF	12.000	CHF	S				
03/12/2022	03/17/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	1	7.80	7.80	CHF	12.000	CHF	S				
03/12/2022	03/13/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	41	9.47	388.27	CHF	12.000	CHF	S				
03/10/2022	03/15/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	1	7.80	7.80	CHF	12.000	CHF	S				
02/27/2022	02/27/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	-1	3.62	-3.62	CHF	-5.570	CHF	R				
03/06/2022	03/08/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	3	7.80	23.40	CHF	12.000	CHF	S				
02/13/2022	03/01/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	1	7.80	7.80	CHF	12.000	CHF	S				
02/25/2022	03/08/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	7.80	15.60	CHF	12.000	CHF	S				
03/23/2022	03/25/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	4	9.47	37.88	CHF	12.000	CHF	S				
03/23/2022	03/26/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	7.80	15.60	CHF	12.000	CHF	S				
02/24/2022	03/04/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	1	7.80	7.80	CHF	12.000	CHF	S				
03/11/2022	03/21/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	3	9.47	28.41	CHF	12.000	CHF	S				
03/04/2022	03/15/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	3	7.80	23.40	CHF	12.000	CHF	S				
03/15/2022	03/25/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	10	9.47	94.70	CHF	12.000	CHF	S				
03/09/2022	03/20/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	3	9.47	28.41	CHF	12.000	CHF	S				
02/26/2022	03/04/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	9.47	18.94	CHF	12.000	CHF	S				
03/02/2022	03/13/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	9.47	18.94	CHF	12.000	CHF	S				
02/28/2022	03/06/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	7.80	15.60	CHF	12.000	CHF	S				
03/08/2022	03/10/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	5	7.80	39.00	CHF	12.000	CHF	S				
03/22/2022	03/23/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	21	9.47	198.87	CHF	12.000	CHF	S				
02/24/2022	03/01/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	9.47	18.94	CHF	12.000	CHF	S				
02/28/2022	03/10/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	26	9.47	246.22	CHF	12.000	CHF	S				
03/18/2022	03/19/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	-1	7.80	-7.80	CHF	-12.000	CHF	R				
03/09/2022	03/13/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	1	9.47	9.47	CHF	12.000	CHF	S				
03/02/2022	03/08/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	3	7.80	23.40	CHF	12.000	CHF	S				
03/24/2022	03/24/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	56	7.80	436.80	CHF	12.000	CHF	S				
03/10/2022	03/11/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	28	9.47	265.16	CHF	12.000	CHF	S				
03/04/2022	03/05/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	-2	7.80	-15.60	CHF	-12.000	CHF	R				
02/26/2022	03/07/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	3	9.47	28.41	CHF	12.000	CHF	S				
02/27/2022	03/04/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	1	7.80	7.80	CHF	12.000	CHF	S				
03/02/2022	03/07/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	9.47	18.94	CHF	12.000	CHF	S				
03/12/2022	03/18/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	3	9.47	28.41	CHF	12.000	CHF	S				
02/28/2022	03/09/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	5	7.80	39.00	CHF	12.000	CHF	S				
03/18/2022	03/19/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	24	9.47	227.28	CHF	12.000	CHF	S				
03/10/2022	03/16/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	1	7.80	7.80	CHF	12.000	CHF	S				
03/08/2022	03/16/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	9.47	18.94	CHF	12.000	CHF	S				
03/19/2022	03/19/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	60	7.80	468.00	CHF	12.000	CHF	S				
02/28/2022	03/04/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	7.80	15.60	CHF	12.000	CHF	S				
03/24/2022	03/25/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	30	9.47	284.10	CHF	12.000	CHF	S				
03/09/2022	03/09/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	50	9.47	473.50	CHF	12.000	CHF	S				
03/18/2022	03/25/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	9.47	18.94	CHF	12.000	CHF	S				
03/12/2022	03/13/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	36	7.80	280.80	CHF	12.000	CHF	S				
03/07/2022	03/16/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	9.47	18.94	CHF	12.000	CHF	S				
03/06/2022	03/15/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	1	9.47	9.47	CHF	12.000	CHF	S				
02/24/2022	03/07/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	7.80	15.60	CHF	12.000	CHF	S				
02/21/2022	03/04/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	9.47	18.94	CHF	12.000	CHF	S				
03/25/2022	03/25/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	-1	9.16	-9.16	CHF	-11.610	CHF	R				
03/20/2022	03/23/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	9.47	18.94	CHF	12.000	CHF	S				
03/26/2022	03/26/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	63	7.80	491.40	CHF	12.000	CHF	S				
03/12/2022	03/12/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	53	7.80	413.40	CHF	12.000	CHF	S				
03/10/2022	03/12/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	3	7.80	23.40	CHF	12.000	CHF	S				
03/18/2022	03/21/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	4	7.80	31.20	CHF	12.000	CHF	S				
03/13/2022	03/16/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	7.80	15.60	CHF	12.000	CHF	S				
02/28/2022	03/07/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	4	9.47	37.88	CHF	12.000	CHF	S				
02/27/2022	03/06/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	1	9.47	9.47	CHF	12.000	CHF	S				
03/17/2022	03/19/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	7.80	15.60	CHF	12.000	CHF	S				
03/05/2022	03/05/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	38	9.47	359.86	CHF	12.000	CHF	S				
02/26/2022	03/02/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	7.80	15.60	CHF	12.000	CHF	S				
03/01/2022	03/10/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	7.80	15.60	CHF	12.000	CHF	S				
02/27/2022	03/05/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	5	9.47	47.35	CHF	12.000	CHF	S				
02/28/2022	03/10/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	29	7.80	226.20	CHF	12.000	CHF	S				
03/18/2022	03/22/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	9.47	18.94	CHF	12.000	CHF	S				
03/10/2022	03/21/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	1	7.80	7.80	CHF	12.000	CHF	S				
03/11/2022	03/14/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	7.80	15.60	CHF	12.000	CHF	S				
02/26/2022	02/27/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	26	9.47	246.22	CHF	12.000	CHF	S				
03/04/2022	03/15/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	1	9.47	9.47	CHF	12.000	CHF	S				
03/10/2022	03/15/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	1	9.47	9.47	CHF	12.000	CHF	S				
02/24/2022	02/27/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	9.47	18.94	CHF	12.000	CHF	S				
03/21/2022	03/24/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	7.80	15.60	CHF	12.000	CHF	S				
02/22/2022	02/28/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	1	7.80	7.80	CHF	12.000	CHF	S				
02/27/2022	03/07/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	1	7.80	7.80	CHF	12.000	CHF	S				
03/10/2022	03/18/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	3	7.80	23.40	CHF	12.000	CHF	S				
02/03/2022	03/03/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	1	7.80	7.80	CHF	12.000	CHF	S				
03/18/2022	03/18/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	50	9.47	473.50	CHF	12.000	CHF	S				
03/21/2022	03/25/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	1	9.47	9.47	CHF	12.000	CHF	S				
03/07/2022	03/08/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	30	9.47	284.10	CHF	12.000	CHF	S				
03/12/2022	03/21/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	1	7.80	7.80	CHF	12.000	CHF	S				
03/16/2022	03/26/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	5	7.80	39.00	CHF	12.000	CHF	S				
03/03/2022	03/05/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	8	9.47	75.76	CHF	12.000	CHF	S				
02/23/2022	03/06/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	3	9.47	28.41	CHF	12.000	CHF	S				
03/22/2022	03/22/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	63	7.80	491.40	CHF	12.000	CHF	S				
02/28/2022	03/08/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	9.47	18.94	CHF	12.000	CHF	S				
03/01/2022	03/09/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	1	7.80	7.80	CHF	12.000	CHF	S				
03/03/2022	03/07/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	7.80	15.60	CHF	12.000	CHF	S				
03/21/2022	03/26/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	9.47	18.94	CHF	12.000	CHF	S				
03/03/2022	03/04/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	25	9.47	236.75	CHF	12.000	CHF	S				
03/17/2022	03/20/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	3	9.47	28.41	CHF	12.000	CHF	S				
03/24/2022	03/25/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	26	7.80	202.80	CHF	12.000	CHF	S				
03/14/2022	03/24/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	7	7.80	54.60	CHF	12.000	CHF	S				
03/16/2022	03/18/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	4	9.47	37.88	CHF	12.000	CHF	S				
02/22/2022	02/27/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	7.80	15.60	CHF	12.000	CHF	S				
03/10/2022	03/10/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	71	7.80	553.80	CHF	12.000	CHF	S				
03/02/2022	03/05/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	7.80	15.60	CHF	12.000	CHF	S				
03/03/2022	03/07/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	9.47	18.94	CHF	12.000	CHF	S				
03/14/2022	03/25/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	5	9.47	47.35	CHF	12.000	CHF	S				
03/15/2022	03/20/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	7.80	15.60	CHF	12.000	CHF	S				
03/15/2022	03/19/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	1	7.80	7.80	CHF	12.000	CHF	S				
02/16/2022	03/09/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	1	9.47	9.47	CHF	12.000	CHF	S				
03/13/2022	03/13/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	44	9.47	416.68	CHF	12.000	CHF	S				
03/10/2022	03/20/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	8	9.47	75.76	CHF	12.000	CHF	S				
02/27/2022	03/08/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	1	7.80	7.80	CHF	12.000	CHF	S				
03/15/2022	03/21/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	4	9.47	37.88	CHF	12.000	CHF	S				
03/08/2022	03/18/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	8	7.80	62.40	CHF	12.000	CHF	S				
02/24/2022	03/01/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	7.80	15.60	CHF	12.000	CHF	S				
02/27/2022	02/27/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	52	7.80	405.60	CHF	12.000	CHF	S				
03/16/2022	03/19/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	3	9.47	28.41	CHF	12.000	CHF	S				
03/16/2022	03/20/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	1	9.47	9.47	CHF	12.000	CHF	S				
03/07/2022	03/15/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	7.80	15.60	CHF	12.000	CHF	S				
02/15/2022	03/17/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	1	9.47	9.47	CHF	12.000	CHF	S				
03/14/2022	03/18/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	7.80	15.60	CHF	12.000	CHF	S				
02/24/2022	03/05/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	1	9.47	9.47	CHF	12.000	CHF	S				
03/12/2022	03/15/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	4	9.47	37.88	CHF	12.000	CHF	S				
03/19/2022	03/20/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	30	9.47	284.10	CHF	12.000	CHF	S				
03/09/2022	03/20/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	7.80	15.60	CHF	12.000	CHF	S				
03/07/2022	03/07/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	51	7.80	397.80	CHF	12.000	CHF	S				
02/25/2022	03/02/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	2	9.47	18.94	CHF	12.000	CHF	S				
02/27/2022	03/09/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	11	7.80	85.80	CHF	12.000	CHF	S				
03/13/2022	03/21/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	1	9.47	9.47	CHF	12.000	CHF	S				
03/02/2022	03/02/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	59	7.80	460.20	CHF	12.000	CHF	S				
02/28/2022	03/09/2022	1244141608	freetrial.ch.zattoo.ios.ch.auto.10	freetrial.ch.zattoo.ios.ch.auto_200_30		IAY	CH	3	9.47	28.41	CHF	12.000	CHF	S				
