Vendor Name	Zattoo Europe Ltd.
Start Date	02/27/2022
End Date	03/26/2022
Transaction Date	Settlement Date	Apple Identifier	SKU	Title	Developer Name	Product Type Identifier	Country of Sale	Quantity	Partner Share	Extended Partner Share	Partner Share Currency	Customer Price	Customer Currency	Sale or Return	Promo Code	Order Type	Region
03/08/2022	03/08/2022	1497499441	freetrial.de.zattoo.ios.de.auto.ult.10	freetrial.de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	164	9.99	1638.36	EUR	13.990	EUR	S				
03/03/2022	03/04/2022	1497499441	freetrial.de.zattoo.ios.de.auto.ult.10	freetrial.de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	86	9.99	859.14	EUR	13.990	EUR	S				
03/02/2022	03/03/2022	1497499441	freetrial.de.zattoo.ios.de.auto.ult.10	freetrial.de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	88	9.99	879.12	EUR	13.990	EUR	S				
03/17/2022	03/18/2022	1497499441	freetrial.de.zattoo.ios.de.auto.ult.10	freetrial.de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	57	9.99	569.43	EUR	13.990	EUR	S				
03/06/2022	03/06/2022	1497499441	freetrial.de.zattoo.ios.de.auto.ult.10	freetrial.de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	154	9.99	1538.46	EUR	13.990	EUR	S				
03/24/2022	03/24/2022	1497499441	freetrial.de.zattoo.ios.de.auto.ult.10	freetrial.de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	-1	9.99	-9.99	EUR	-13.990	EUR	R				
03/11/2022	03/12/2022	1497499441	freetrial.de.zattoo.ios.de.auto.ult.10	freetrial.de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	84	9.99	839.16	EUR	13.990	EUR	S				
02/28/2022	02/28/2022	1497499441	freetrial.de.zattoo.ios.de.auto.ult.10	freetrial.de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	635	9.99	6343.65	EUR	13.990	EUR	S				
03/19/2022	03/19/2022	1497499441	freetrial.de.zattoo.ios.de.auto.ult.10	freetrial.de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	-1	9.99	-9.99	EUR	-13.990	EUR	R				
03/09/2022	03/10/2022	1497499441	freetrial.de.zattoo.ios.de.auto.ult.10	freetrial.de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	66	9.99	659.34	EUR	13.990	EUR	S				
02/27/2022	02/27/2022	1497499441	freetrial.de.zattoo.ios.de.auto.ult.10	freetrial.de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	-1	9.99	-9.99	EUR	-13.990	EUR	R				
03/12/2022	03/13/2022	1497499441	freetrial.de.zattoo.ios.de.auto.ult.10	freetrial.de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	62	9.99	619.38	EUR	13.990	EUR	S				
03/22/2022	03/22/2022	1497499441	freetrial.de.zattoo.ios.de.auto.ult.10	freetrial.de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	-1	9.99	-9.99	EUR	-13.990	EUR	R				
03/22/2022	03/23/2022	1497499441	freetrial.de.zattoo.ios.de.auto.ult.10	freetrial.de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	53	9.99	529.47	EUR	13.990	EUR	S				
03/16/2022	03/17/2022	1497499441	freetrial.de.zattoo.ios.de.auto.ult.10	freetrial.de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	-1	9.99	-9.99	EUR	-13.990	EUR	R				
03/18/2022	03/18/2022	1497499441	freetrial.de.zattoo.ios.de.auto.ult.10	freetrial.de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	161	9.99	1608.39	EUR	13.990	EUR	S				
03/09/2022	03/09/2022	1497499441	freetrial.de.zattoo.ios.de.auto.ult.10	freetrial.de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	132	9.99	1318.68	EUR	13.990	EUR	S				
03/13/2022	03/14/2022	1497499441	freetrial.de.zattoo.ios.de.auto.ult.10	freetrial.de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	51	9.99	509.49	EUR	13.990	EUR	S				
03/18/2022	03/19/2022	1497499441	freetrial.de.zattoo.ios.de.auto.ult.10	freetrial.de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	67	9.99	669.33	EUR	13.990	EUR	S				
03/10/2022	03/11/2022	1497499441	freetrial.de.zattoo.ios.de.auto.ult.10	freetrial.de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	60	9.99	599.40	EUR	13.990	EUR	S				
03/12/2022	03/12/2022	1497499441	freetrial.de.zattoo.ios.de.auto.ult.10	freetrial.de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	146	9.99	1458.54	EUR	13.990	EUR	S				
03/03/2022	03/03/2022	1497499441	freetrial.de.zattoo.ios.de.auto.ult.10	freetrial.de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	221	9.99	2207.79	EUR	13.990	EUR	S				
03/01/2022	03/01/2022	1497499441	freetrial.de.zattoo.ios.de.auto.ult.10	freetrial.de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	158	9.99	1578.42	EUR	13.990	EUR	S				
03/15/2022	03/16/2022	1497499441	freetrial.de.zattoo.ios.de.auto.ult.10	freetrial.de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	61	9.99	609.39	EUR	13.990	EUR	S				
03/10/2022	03/10/2022	1497499441	freetrial.de.zattoo.ios.de.auto.ult.10	freetrial.de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	171	9.99	1708.29	EUR	13.990	EUR	S				
03/23/2022	03/24/2022	1497499441	freetrial.de.zattoo.ios.de.auto.ult.10	freetrial.de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	64	9.99	639.36	EUR	13.990	EUR	S				
03/15/2022	03/15/2022	1497499441	freetrial.de.zattoo.ios.de.auto.ult.10	freetrial.de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	169	9.99	1688.31	EUR	13.990	EUR	S				
03/03/2022	03/03/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	38	9.99	379.62	EUR	13.990	EUR	S				
03/16/2022	03/16/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	22	9.99	219.78	EUR	13.990	EUR	S				
03/05/2022	03/06/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	10	9.99	99.90	EUR	13.990	EUR	S				
03/21/2022	03/22/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	8	9.99	79.92	EUR	13.990	EUR	S				
03/01/2022	03/02/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	16	9.99	159.84	EUR	13.990	EUR	S				
03/18/2022	03/19/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	12	9.99	119.88	EUR	13.990	EUR	S				
03/01/2022	03/01/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	26	9.99	259.74	EUR	13.990	EUR	S				
03/02/2022	03/02/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	39	9.99	389.61	EUR	13.990	EUR	S				
03/14/2022	03/14/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	9	9.99	89.91	EUR	13.990	EUR	S				
03/25/2022	03/26/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	8	9.99	79.92	EUR	13.990	EUR	S				
03/06/2022	03/06/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	33	9.99	329.67	EUR	13.990	EUR	S				
03/23/2022	03/24/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	11	9.99	109.89	EUR	13.990	EUR	S				
03/12/2022	03/13/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	18	9.99	179.82	EUR	13.990	EUR	S				
02/26/2022	02/27/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	12	9.99	119.88	EUR	13.990	EUR	S				
03/13/2022	03/14/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	9	9.99	89.91	EUR	13.990	EUR	S				
03/15/2022	03/15/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	23	9.99	229.77	EUR	13.990	EUR	S				
03/04/2022	03/05/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	12	9.99	119.88	EUR	13.990	EUR	S				
03/22/2022	03/23/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	11	9.99	109.89	EUR	13.990	EUR	S				
03/16/2022	03/17/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	9	9.99	89.91	EUR	13.990	EUR	S				
03/11/2022	03/12/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	12	9.99	119.88	EUR	13.990	EUR	S				
03/21/2022	03/21/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	32	9.99	319.68	EUR	13.990	EUR	S				
03/08/2022	03/09/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	6	9.99	59.94	EUR	13.990	EUR	S				
03/20/2022	03/21/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	16	9.99	159.84	EUR	13.990	EUR	S				
03/25/2022	03/25/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	29	9.99	289.71	EUR	13.990	EUR	S				
03/12/2022	03/12/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	21	9.99	209.79	EUR	13.990	EUR	S				
02/28/2022	02/28/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	114	9.99	1138.86	EUR	13.990	EUR	S				
03/20/2022	03/20/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	53	9.99	529.47	EUR	13.990	EUR	S				
03/05/2022	03/05/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	28	9.99	279.72	EUR	13.990	EUR	S				
03/07/2022	03/08/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	10	9.99	99.90	EUR	13.990	EUR	S				
03/13/2022	03/13/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	19	9.99	189.81	EUR	13.990	EUR	S				
03/11/2022	03/11/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	18	9.99	179.82	EUR	13.990	EUR	S				
03/14/2022	03/15/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	6	9.99	59.94	EUR	13.990	EUR	S				
03/19/2022	03/19/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	27	9.99	269.73	EUR	13.990	EUR	S				
03/07/2022	03/07/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	26	9.99	259.74	EUR	13.990	EUR	S				
03/24/2022	03/25/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	11	9.99	109.89	EUR	13.990	EUR	S				
03/17/2022	03/17/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	15	9.99	149.85	EUR	13.990	EUR	S				
03/06/2022	03/07/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	8	9.99	79.92	EUR	13.990	EUR	S				
03/04/2022	03/04/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	27	9.99	269.73	EUR	13.990	EUR	S				
02/27/2022	02/27/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	23	9.99	229.77	EUR	13.990	EUR	S				
03/03/2022	03/04/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	11	9.99	109.89	EUR	13.990	EUR	S				
03/10/2022	03/11/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	10	9.99	99.90	EUR	13.990	EUR	S				
03/24/2022	03/24/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	16	9.99	159.84	EUR	13.990	EUR	S				
03/26/2022	03/26/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	29	9.99	289.71	EUR	13.990	EUR	S				
03/08/2022	03/08/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	22	9.99	219.78	EUR	13.990	EUR	S				
03/10/2022	03/10/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	25	9.99	249.75	EUR	13.990	EUR	S				
03/23/2022	03/23/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	20	9.99	199.80	EUR	13.990	EUR	S				
03/09/2022	03/09/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	19	9.99	189.81	EUR	13.990	EUR	S				
03/19/2022	03/20/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	12	9.99	119.88	EUR	13.990	EUR	S				
02/27/2022	02/28/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	35	9.99	349.65	EUR	13.990	EUR	S				
02/28/2022	03/01/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	16	9.99	159.84	EUR	13.990	EUR	S				
03/15/2022	03/16/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	5	9.99	49.95	EUR	13.990	EUR	S				
03/17/2022	03/18/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	8	9.99	79.92	EUR	13.990	EUR	S				
03/02/2022	03/03/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	18	9.99	179.82	EUR	13.990	EUR	S				
03/22/2022	03/22/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	16	9.99	159.84	EUR	13.990	EUR	S				
03/09/2022	03/10/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	6	9.99	59.94	EUR	13.990	EUR	S				
03/18/2022	03/18/2022	1497500810	de.zattoo.ios.de.auto.ult.10	de.zattoo.ios.de.auto_ult_1399_30		IAY	DE	20	9.99	199.80	EUR	13.990	EUR	S				
03/26/2022	03/26/2022	1532193042	freetrial.at.zattoo.ios.at.auto.10	freetrial.at.zattoo.ios.at.auto_1199_30		IAY	DE	1	8.56	8.56	EUR	11.990	EUR	S				
03/18/2022	03/18/2022	1532193042	freetrial.at.zattoo.ios.at.auto.10	freetrial.at.zattoo.ios.at.auto_1199_30		IAY	DE	1	8.56	8.56	EUR	11.990	EUR	S				
03/25/2022	03/25/2022	1532193042	freetrial.at.zattoo.ios.at.auto.10	freetrial.at.zattoo.ios.at.auto_1199_30		IAY	DE	2	8.56	17.12	EUR	11.990	EUR	S				
03/11/2022	03/12/2022	1532193042	freetrial.at.zattoo.ios.at.auto.10	freetrial.at.zattoo.ios.at.auto_1199_30		IAY	DE	1	8.56	8.56	EUR	11.990	EUR	S				
03/08/2022	03/09/2022	1532193042	freetrial.at.zattoo.ios.at.auto.10	freetrial.at.zattoo.ios.at.auto_1199_30		IAY	DE	1	8.56	8.56	EUR	11.990	EUR	S				
03/07/2022	03/07/2022	1532193042	freetrial.at.zattoo.ios.at.auto.10	freetrial.at.zattoo.ios.at.auto_1199_30		IAY	DE	1	8.56	8.56	EUR	11.990	EUR	S				
03/12/2022	03/13/2022	1532193042	freetrial.at.zattoo.ios.at.auto.10	freetrial.at.zattoo.ios.at.auto_1199_30		IAY	DE	1	8.56	8.56	EUR	11.990	EUR	S				
03/24/2022	03/24/2022	1532193042	freetrial.at.zattoo.ios.at.auto.10	freetrial.at.zattoo.ios.at.auto_1199_30		IAY	DE	2	8.56	17.12	EUR	11.990	EUR	S				
03/17/2022	03/17/2022	1532193042	freetrial.at.zattoo.ios.at.auto.10	freetrial.at.zattoo.ios.at.auto_1199_30		IAY	DE	1	8.56	8.56	EUR	11.990	EUR	S				
03/20/2022	03/20/2022	1532193042	freetrial.at.zattoo.ios.at.auto.10	freetrial.at.zattoo.ios.at.auto_1199_30		IAY	DE	1	8.56	8.56	EUR	11.990	EUR	S				
02/27/2022	02/28/2022	1532193042	freetrial.at.zattoo.ios.at.auto.10	freetrial.at.zattoo.ios.at.auto_1199_30		IAY	DE	1	8.56	8.56	EUR	11.990	EUR	S				
03/05/2022	03/05/2022	1532193042	freetrial.at.zattoo.ios.at.auto.10	freetrial.at.zattoo.ios.at.auto_1199_30		IAY	DE	1	8.56	8.56	EUR	11.990	EUR	S				
03/08/2022	03/08/2022	1532193042	freetrial.at.zattoo.ios.at.auto.10	freetrial.at.zattoo.ios.at.auto_1199_30		IAY	DE	1	8.56	8.56	EUR	11.990	EUR	S				
03/25/2022	03/25/2022	1532195216	freetrial.at.zattoo.ios.at.auto.ult.10	freetrial.at.zattoo.ios.at.auto_ult_1499_30		IAY	DE	1	10.71	10.71	EUR	14.990	EUR	S				
03/13/2022	03/14/2022	1532195216	freetrial.at.zattoo.ios.at.auto.ult.10	freetrial.at.zattoo.ios.at.auto_ult_1499_30		IAY	DE	1	10.71	10.71	EUR	14.990	EUR	S				
03/03/2022	03/03/2022	1532195216	freetrial.at.zattoo.ios.at.auto.ult.10	freetrial.at.zattoo.ios.at.auto_ult_1499_30		IAY	DE	1	10.71	10.71	EUR	14.990	EUR	S				
03/11/2022	03/12/2022	1532195216	freetrial.at.zattoo.ios.at.auto.ult.10	freetrial.at.zattoo.ios.at.auto_ult_1499_30		IAY	DE	1	10.71	10.71	EUR	14.990	EUR	S				
03/22/2022	03/22/2022	1532195216	freetrial.at.zattoo.ios.at.auto.ult.10	freetrial.at.zattoo.ios.at.auto_ult_1499_30		IAY	DE	1	10.71	10.71	EUR	14.990	EUR	S				
03/19/2022	03/19/2022	1532195216	freetrial.at.zattoo.ios.at.auto.ult.10	freetrial.at.zattoo.ios.at.auto_ult_1499_30		IAY	DE	3	10.71	32.13	EUR	14.990	EUR	S				
03/10/2022	03/10/2022	1532195216	freetrial.at.zattoo.ios.at.auto.ult.10	freetrial.at.zattoo.ios.at.auto_ult_1499_30		IAY	DE	1	10.71	10.71	EUR	14.990	EUR	S				
03/05/2022	03/05/2022	1532195216	freetrial.at.zattoo.ios.at.auto.ult.10	freetrial.at.zattoo.ios.at.auto_ult_1499_30		IAY	DE	2	10.71	21.42	EUR	14.990	EUR	S				
03/06/2022	03/07/2022	1532195216	freetrial.at.zattoo.ios.at.auto.ult.10	freetrial.at.zattoo.ios.at.auto_ult_1499_30		IAY	DE	1	10.71	10.71	EUR	14.990	EUR	S				
03/16/2022	03/17/2022	1532195216	freetrial.at.zattoo.ios.at.auto.ult.10	freetrial.at.zattoo.ios.at.auto_ult_1499_30		IAY	DE	1	10.71	10.71	EUR	14.990	EUR	S				
03/12/2022	03/13/2022	1532195216	freetrial.at.zattoo.ios.at.auto.ult.10	freetrial.at.zattoo.ios.at.auto_ult_1499_30		IAY	DE	2	10.71	21.42	EUR	14.990	EUR	S				
03/11/2022	03/11/2022	1532195216	freetrial.at.zattoo.ios.at.auto.ult.10	freetrial.at.zattoo.ios.at.auto_ult_1499_30		IAY	DE	1	10.71	10.71	EUR	14.990	EUR	S				
03/15/2022	03/15/2022	1532195216	freetrial.at.zattoo.ios.at.auto.ult.10	freetrial.at.zattoo.ios.at.auto_ult_1499_30		IAY	DE	1	10.71	10.71	EUR	14.990	EUR	S				
03/08/2022	03/08/2022	1532195216	freetrial.at.zattoo.ios.at.auto.ult.10	freetrial.at.zattoo.ios.at.auto_ult_1499_30		IAY	DE	1	10.71	10.71	EUR	14.990	EUR	S				
03/02/2022	03/03/2022	1532195216	freetrial.at.zattoo.ios.at.auto.ult.10	freetrial.at.zattoo.ios.at.auto_ult_1499_30		IAY	DE	1	10.71	10.71	EUR	14.990	EUR	S				
03/01/2022	03/01/2022	1532195216	freetrial.at.zattoo.ios.at.auto.ult.10	freetrial.at.zattoo.ios.at.auto_ult_1499_30		IAY	DE	2	10.71	21.42	EUR	14.990	EUR	S				
03/07/2022	03/07/2022	1532195216	freetrial.at.zattoo.ios.at.auto.ult.10	freetrial.at.zattoo.ios.at.auto_ult_1499_30		IAY	DE	1	10.71	10.71	EUR	14.990	EUR	S				
03/09/2022	03/10/2022	1532195216	freetrial.at.zattoo.ios.at.auto.ult.10	freetrial.at.zattoo.ios.at.auto_ult_1499_30		IAY	DE	1	10.71	10.71	EUR	14.990	EUR	S				
02/27/2022	02/28/2022	1532195216	freetrial.at.zattoo.ios.at.auto.ult.10	freetrial.at.zattoo.ios.at.auto_ult_1499_30		IAY	DE	1	10.71	10.71	EUR	14.990	EUR	S				
03/17/2022	03/18/2022	1532195216	freetrial.at.zattoo.ios.at.auto.ult.10	freetrial.at.zattoo.ios.at.auto_ult_1499_30		IAY	DE	1	10.71	10.71	EUR	14.990	EUR	S				
03/23/2022	03/24/2022	1532195216	freetrial.at.zattoo.ios.at.auto.ult.10	freetrial.at.zattoo.ios.at.auto_ult_1499_30		IAY	DE	1	10.71	10.71	EUR	14.990	EUR	S				
02/28/2022	02/28/2022	1532195216	freetrial.at.zattoo.ios.at.auto.ult.10	freetrial.at.zattoo.ios.at.auto_ult_1499_30		IAY	DE	3	10.71	32.13	EUR	14.990	EUR	S				
03/20/2022	03/20/2022	1532195216	freetrial.at.zattoo.ios.at.auto.ult.10	freetrial.at.zattoo.ios.at.auto_ult_1499_30		IAY	DE	1	10.71	10.71	EUR	14.990	EUR	S				
03/15/2022	03/16/2022	1243062087	freetrial.de.zattoo.ios.de.auto.10	freetrial.de.zattoo.ios.de.auto_200_30		IAY	DK	1	53.72	53.72	DKK	79.000	DKK	S				
03/11/2022	03/11/2022	1243062087	freetrial.de.zattoo.ios.de.auto.10	freetrial.de.zattoo.ios.de.auto_200_30		IAY	ES	1	7.02	7.02	EUR	9.990	EUR	S				
03/01/2022	03/02/2022	1243062087	freetrial.de.zattoo.ios.de.auto.10	freetrial.de.zattoo.ios.de.auto_200_30		IAY	GB	1	6.00	6.00	GBP	8.490	GBP	S				
03/14/2022	03/15/2022	1497499441	freetrial.de.zattoo.ios.de.auto.ult.10	freetrial.de.zattoo.ios.de.auto_ult_1399_30		IAY	HK	1	83.30	83.30	HKD	98.000	HKD	S				
03/06/2022	03/06/2022	1243062087	freetrial.de.zattoo.ios.de.auto.10	freetrial.de.zattoo.ios.de.auto_200_30		IAY	LU	1	7.26	7.26	EUR	9.990	EUR	S				
03/06/2022	03/06/2022	1243062087	freetrial.de.zattoo.ios.de.auto.10	freetrial.de.zattoo.ios.de.auto_200_30		IAY	NL	1	7.02	7.02	EUR	9.990	EUR	S				
02/28/2022	02/28/2022	1243062087	freetrial.de.zattoo.ios.de.auto.10	freetrial.de.zattoo.ios.de.auto_200_30		IAY	NO	1	67.32	67.32	NOK	99.000	NOK	S				
03/23/2022	03/23/2022	1243062087	freetrial.de.zattoo.ios.de.auto.10	freetrial.de.zattoo.ios.de.auto_200_30		IAY	NO	1	67.32	67.32	NOK	99.000	NOK	S				
03/22/2022	03/22/2022	1243062087	freetrial.de.zattoo.ios.de.auto.10	freetrial.de.zattoo.ios.de.auto_200_30		IAY	NO	1	67.32	67.32	NOK	99.000	NOK	S				
03/12/2022	03/12/2022	1243062087	freetrial.de.zattoo.ios.de.auto.10	freetrial.de.zattoo.ios.de.auto_200_30		IAY	SE	1	71.40	71.40	SEK	105.000	SEK	S				
03/21/2022	03/22/2022	1497499441	freetrial.de.zattoo.ios.de.auto.ult.10	freetrial.de.zattoo.ios.de.auto_ult_1399_30		IAY	SE	1	108.12	108.12	SEK	159.000	SEK	S				
03/20/2022	03/24/2022	1497499441	freetrial.de.zattoo.ios.de.auto.ult.10	freetrial.de.zattoo.ios.de.auto_ult_1399_30		IAY	US	1	11.04	11.04	USD	12.990	USD	S			MN	
03/19/2022	03/19/2022	1497499441	freetrial.de.zattoo.ios.de.auto.ult.10	freetrial.de.zattoo.ios.de.auto_ult_1399_30		IAY	US	1	11.04	11.04	USD	12.990	USD	S			NJ	
